id,project_id,name,image,requires_address,description,delivery_date,available,amount,post_modified,post_date,created_at,updated_at,,,,,,,
417271,41727,5,,,"Un organizador para el closet de 6 niveles, o lo que se traduce para nosotros en la compra de un pedacito para el inmueble que se convertirá en el Centro de Formación en Oficios de la Construcción.",--/--,6,5,NULL,NULL,2019-06-12 23:15:17,2019-06-12 23:15:17,,,,,,,
417272,41727,7,,,Esta zapatera representa para nosotros la posibilidad de estar un ladrillo más cerca de la compra del inmueble.,--/--,6,7,NULL,NULL,2019-06-12 23:15:17,2019-06-12 23:15:17,,,,,,,
417273,41727,8,,,"Es un portarretrato de Mickey Mouse, pero también es la posibilidad de 1 joven de capacitarse en el Centro de Formación en Oficios de la Construcción.",--/--,25,8,NULL,NULL,2019-06-12 23:15:17,2019-06-12 23:15:17,,,,,,,
417274,41727,5,,,Recibirás una carta de agradecimiento personalizado del joven a quien diste la posibilidad de estudiar en el Centro de Formación en Oficios de la Construcción/You will receive a personalized thank-you letter from the young person to whom you gave the chance to study at the Construction  Professions Training Center,--/--,100,5,NULL,NULL,2019-06-12 23:15:17,2019-06-12 23:15:17,,,,,,,
417275,41727,15,,,Con este donativo recibirás una fotografía con el agradecimiento de los 3 jóvenes becados a quienes diste la posibilidad de estudiar en el Centro de Formación en Oficios/With this donation you will receive a photograph with a thank you note of the 3 young scholarship holders to whom you gave the possibility of studying in the Construction Professions Training Center,--/--,100,15,NULL,NULL,2019-06-12 23:15:17,2019-06-12 23:15:17,,,,,,,
417276,41727,14.5,,,Este donativo representa la posibilidad de estar 5 ladrillos más cerca de la compra y rehabilitación del inmueble. ¡Muchas gracias! Recibirás una foto del Centro de Formación en Oficios de la Construcción cuando nos encontremos en el proceso de rehabilitación del espacio./This donation represents the possibility of being 5 bricks closer to the purchase and rehabilitation of the property. Thank you! You will receive a photo of the Construction Professions Training Center when we are in the process of rehabilitation of the space.,--/--,60,14.5,NULL,NULL,2019-06-12 23:15:17,2019-06-12 23:15:17,,,,,,,
417277,41727,29,,on,Con este donativo nos das la posibilidad de que 5 jóvenes reciban una capacitación adecuada en oficios de la construcción/With this donation you give us the possibility that 5 young people receive adequate training in construction professions,--/--,60,29,NULL,NULL,2019-06-12 23:15:17,2019-06-12 23:15:17,,,,,,,
417278,41727,39,,,"Gracias, gracias, ¡gracias! Este donativo representa la posibilidad para varios grupos de jóvenes de formarse en un espacio digno para mejorar sus oportunidades de empleo. Recibirás un video personalizado de agradecimiento en el que jóvenes de nuestros procesos te muestren lo que han aprendido./Thank you, thank you, thank you! This donation represents the possibility for several groups of young people to train in a decent space to improve their employment opportunities. You will receive a personalized thank you video in which young people from our processes show you what they have learned.",--/--,60,39,NULL,NULL,2019-06-12 23:15:17,2019-06-12 23:15:17,,,,,,,
417279,41727,200,,,"Con esta donación además de llevarte este kit organizador multiusos, nos acercas mucho más nuestra meta: la compra y rehabilitación del Centro de Formación en Oficios de la Construcción.",--/--,8,200,NULL,NULL,2019-06-12 23:15:17,2019-06-12 23:15:17,,,,,,,
417610,41761,800,,on,-Tu nombre aparecerá en el Panel de Donantes de La Casa y en nuestras redes sociales-Te enviaremos una carta certificada y un regalo especial a tu domicilio-Compartiremos contigo informes bimestrales de los avances de la construcción y del equipo que se adquiera para la Incubadora-Te invitamos a la inauguración de La Casa en la primavera de 2019 y a un recorrido por ella-Your name will appear on the House Donor Panel and our social networks-We will send you a registered letter and a special gift to your home-We will share with you bimonthly reports of the progress of the construction and of the equipment that is acquired for the Incubator-We invite you to the inauguration of La Casa in the spring of 2019 and to a tour of it,1/2019,10,800,NULL,NULL,2019-06-12 23:15:17,2019-06-12 23:15:17,,,,,,,
417611,41761,500,,on,-Tu nombre aparecerá en el Panel de Donantes de La Casa y nuestras redes sociales-Te enviaremos una carta certificada y un regalo especial a tu domicilio-Compartiremos contigo los avances de la construcción y del equipo que se adquiera para la Incubadora-Your name will appear in the House Donor Panel and our social networks-We will send you a registered letter and a special gift to your home-We will share with you the progress of the construction and the equipment that is acquired for the Incubator,1/2019,16,500,NULL,NULL,2019-06-12 23:15:17,2019-06-12 23:15:17,,,,,,,
417612,41761,100,,,-Tu nombre aparecerá en el Panel de Donantes de La Casa -Te enviaremos una carta digital certificada -Compartiremos contigo los avances de la construcción y del equipo que se adquiera para la Incubadora-Your name will appear on the House Donor Panel-We'll send you a certified digital letter-We will share with you the progress of the construction and the equipment that is acquired for the Incubator,1/2019,20,100,NULL,NULL,2019-06-12 23:15:17,2019-06-12 23:15:17,,,,,,,
417613,41761,25,,,-Tu nombre aparecerá en el sitio web cemefi.org/lacasa  -Te enviaremos una carta digital de agradecimiento -Compartiremos contigo los avances de la construcción y del equipo que se adquiera para la Incubadora -Your name will appear on the web site cemefi.org/lacasa -We'll send you a certified digital letter -We will share with you the progress of the construction and the equipment that is acquired for the Incubator,1/2019,,25,NULL,NULL,2019-06-12 23:15:17,2019-06-12 23:15:17,,,,,,,
418470,41847,5,,,With $5 USD you are supporting us in promoting detection in key populations.,--/--,,5,NULL,NULL,2019-06-12 23:15:17,2019-06-12 23:15:17,,,,,,,
418471,41847,10,,,With $10 USD you are supporting us to promote this free service in meeting spaces of key populations.,--/--,,10,NULL,NULL,2019-06-12 23:15:17,2019-06-12 23:15:17,,,,,,,
418472,41847,25,,,"With $25 USD you are supporting to provide a personalized consultation that includes: pre and post counseling service, with application of rapid HIV test and syphilis, an accompaniment and basic prevention kit (3 condoms, 1 lubricant and informative brochures).",--/--,,25,NULL,NULL,2019-06-12 23:15:17,2019-06-12 23:15:17,,,,,,,
418473,41847,100,,,"With $100 USD you are supporting 4 consultations that include: pre and post counseling services, application of rapid tests of HIV and syphilis, accompaniment to health services and prevention kit (10 condoms, 3 lubricants and information brochures) and specialized monitoring by medicine and psychological support after a positive HIV result.",,,100,NULL,NULL,2019-06-12 23:15:17,2019-06-12 23:15:17,,,,,,,
418490,41849,50,,,Los donantes recibirán información sobre los talleres que vamos a impartir para el uso del material y sobre las instituciones que se benefician con el material.,12/2018,10000,50,NULL,NULL,2019-06-12 23:15:17,2019-06-12 23:15:17,,,,,,,
418491,41849,200,,,"los donantes recibirán un poster con el juego de escaleras y valores de la paz que hace parte del kit que será entregado a las instituciones, entregas en oficinas de OBSERVA en la Ciudad de México.",12/2018,500,200,NULL,NULL,2019-06-12 23:15:17,2019-06-12 23:15:17,,,,,,,
418492,41849,400,,,Los donantes recibirán un maletín de juegos por la paz,12/2018,200,400,NULL,NULL,2019-06-12 23:15:17,2019-06-12 23:15:17,,,,,,,
420980,42098,100,NULL,on,"CON TU CONTRIBUCION ECONÒMICA LOS NIÑOS, JOVENES Y PERSONAS  tendràn los insumos bàsicos y convenientes para su Automonitoreo.",12/2018,7151594024,100,NULL,NULL,2019-06-12 23:13:11,2019-06-12 23:13:11,,,,,,,
423390,42339,10,,,You double high five us with your $10 donation for our 10 Years of dedicated service to our Consortium Member Stations and we double high five you for your donation via @latpubradio. We will be praising you on our social media!,12/2019,100,10,NULL,NULL,2019-06-12 23:15:45,2019-06-12 23:15:45,,,,,,,
423391,42339,25,,,"Gracias and Thank you, you appreciate Más for our Consortium Members and we recognize your Appreciation by sending you a praise via @latpubradio and sending you a Más Button to post on your social media.",2/2019,50,25,NULL,NULL,2019-06-12 23:15:45,2019-06-12 23:15:45,,,,,,,
423392,42339,50,,,"El cariño [care] a tu comunidad [your community] is real, we recognize you care! And because you care, we want to send you Post It Notes!  Send a “nota” and everyone will know you are a someone who cares about our Latino public media stations!",2/2019,40,50,NULL,NULL,2019-06-12 23:15:45,2019-06-12 23:15:45,,,,,,,
423393,42339,75,,,"Thank you, we are so glad you see “el Valor” in the work of the Consortium, please sip your favorite drink at your workplace, in this Más mug!",2/2019,30,75,NULL,NULL,2019-06-12 23:15:45,2019-06-12 23:15:45,,,,,,,
423394,42339,100,,,"Your commitment to the communities that our Stations serve is rewarded with this Más pen, to show you are our Más committed Supporter!!",2/2019,25,100,NULL,NULL,2019-06-12 23:15:45,2019-06-12 23:15:45,,,,,,,
423395,42339,150,,,Your donation demonstrates your desire to Strengthen our Stations and we hope this Más hat recognizes your role in strengthening our work!,2/2019,15,150,NULL,NULL,2019-06-12 23:15:45,2019-06-12 23:15:45,,,,,,,
423396,42339,200,,,"How generous of you!! Let’s get this Más flash drive to you, so you can be flashy about all the Más your generosidad is giving to public media!",2/2019,10,200,NULL,NULL,2019-06-12 23:15:45,2019-06-12 23:15:45,,,,,,,
423397,42339,500,,,"Your donation has provided Más Amor for our Consortium Members. Thank you. Let us return some love to you, choose from two Más items you love: Mug,Pen, Hat, or T-Shirt.",2/2019,5,500,NULL,NULL,2019-06-12 23:15:45,2019-06-12 23:15:45,,,,,,,
423398,42339,1000,,,"Your wonderful donation means you have taken a Latino station under your wing. You will be recognized as a Madrina/Padrino on our website Dedication Wall and also receive an embroidered Más Polo shirt, Gracias!",2/2019,5,1000,NULL,NULL,2019-06-12 23:15:45,2019-06-12 23:15:45,,,,,,,
426180,42618,150,,on,Hand-made embroidered blouse,,5,150,NULL,NULL,2019-06-12 23:15:45,2019-06-12 23:15:45,,,,,,,
426430,42643,1,,,"We are living in a global community, our children's are your children.
Your contribution is important for us! 
 LET´S  BUILD A NEW FUTURE FOR CHILDREN IN TULUM.


",12/2018,,1,NULL,NULL,2019-06-12 23:15:44,2019-06-12 23:15:44,,,,,,,
426431,42643,30,,,"Are you in USA, CANADA OR EUROPE?
Help us building a brighter future for the Kids at Tulum, looking great with our special edition tees and hoodies. 
 https://teespring.com/es/giving-is-the-new-black-tee…",12/2018,,30,NULL,NULL,2019-06-12 23:15:44,2019-06-12 23:15:44,,,,,,,
427160,42716,30,,,"By making a donation of $30, you will provide necessary class materials for one student.",,,30,NULL,NULL,2019-06-12 23:15:44,2019-06-12 23:15:44,,,,,,,
427161,42716,60,,,"With $60, you will give a child the gift of class registration.",,,60,NULL,NULL,2019-06-12 23:15:44,2019-06-12 23:15:44,,,,,,,
427162,42716,90,,,"With a donation of $90, you give a student registration and class materials for an entire 9-week course at Plaza de la Raza's School of Performing & Visual Arts.",,,90,NULL,NULL,2019-06-12 23:15:44,2019-06-12 23:15:44,,,,,,,
427163,42716,10,,,"This special scholarship fund honors the memory of Rosalie Portillo, a beloved community hero, who loved generations of \Plaza Kids\"" in the 30+ years she was on staff at Plaza de la Raza. A donation in any amount will support students who would otherwise not be able to participate our programs.""",--/--,,10,NULL,NULL,2019-06-12 23:15:44,2019-06-12 23:15:44,,,,,,,
428760,42876,1,,,"By supporting this project, you help us plant the first seeds of change in our community!",--/--,,1,NULL,NULL,2019-06-12 23:15:45,2019-06-12 23:15:45,,,,,,,
428761,42876,5,,,"By supporting this project, you help us plan to deliver healthy school lunches at local schools!",--/--,,5,NULL,NULL,2019-06-12 23:15:45,2019-06-12 23:15:45,,,,,,,
428762,42876,10,,,"By supporting this project, you can keep our meetings going with a coffee boost! ;)",--/--,,10,NULL,NULL,2019-06-12 23:15:45,2019-06-12 23:15:45,,,,,,,
428763,42876,25,,,"By supporting this project, you support our sharing equipment with local gardens!",--/--,,25,NULL,NULL,2019-06-12 23:15:45,2019-06-12 23:15:45,,,,,,,
428764,42876,50,,,"By supporting this project, you can help students at a local school build greenhouse mockups to learn hands-on!",,,50,NULL,NULL,2019-06-12 23:15:45,2019-06-12 23:15:45,,,,,,,
428765,42876,75,,,"By supporting this project, you help us help a local school build raised garden beds in their outdoor areas!",,,75,NULL,NULL,2019-06-12 23:15:45,2019-06-12 23:15:45,,,,,,,
428766,42876,100,,,"By supporting this project, you support delivering pre-K classes about agriculture and food!",,,100,NULL,NULL,2019-06-12 23:15:45,2019-06-12 23:15:45,,,,,,,
428767,42876,250,,,"By supporting this project, you help us get mulch delivered to keep our gardens up!",,,250,NULL,NULL,2019-06-12 23:15:45,2019-06-12 23:15:45,,,,,,,
428768,42876,500,,,"By supporting this project, you help us initiate and sustain collaborative conversation among community organizations and schools to get this project going!",,,500,NULL,NULL,2019-06-12 23:15:45,2019-06-12 23:15:45,,,,,,,
439100,43910,1000,NULL,on,"By donating $1,000 or more to our project, you will be hosted by our Rotary Club to visit any of our completed projects and will receive periodical reports and updates of the project's results. By becoming and ambassador of this project, you will also be mailed a thank you note and a special gift from members of our club and school community.",,10,1000,NULL,NULL,2019-06-12 23:13:16,2019-06-12 23:13:16,,,,,,,
439810,43981,100,NULL,,Muchas gracias por ayudar ,,100,100,NULL,NULL,2019-06-12 23:13:16,2019-06-12 23:13:16,,,,,,,
439811,43981,500,NULL,,Increíble  aún existe la fe ,,100,500,NULL,NULL,2019-06-12 23:13:16,2019-06-12 23:13:16,,,,,,,
439812,43981,200,NULL,,Muchas gracias por confiar en nosotros. ,,50,200,NULL,NULL,2019-06-12 23:13:16,2019-06-12 23:13:16,,,,,,,
439813,43981,1000,NULL,,"Esto es más de lo que esperábamos
Pero eres una persona com un corazón gigante. ",,17,1000,NULL,NULL,2019-06-12 23:13:16,2019-06-12 23:13:16,,,,,,,
443210,44321,1000,NULL,on,"Envio de Ajedrez con figuras Mayas, al enviar un donativo de Q 1,000.00 usted recibira este regalo.",1/2019,300,1000,NULL,NULL,2019-06-12 23:13:16,2019-06-12 23:13:16,,,,,,,
444630,44463,50,,on,POR CADA DONATIVO DE 50 DOLARES TE ENVIAREMOS UN TEXTO DE AUTORÍA DE NUESTROS COLABORADORES / FOR EACH DONATION OF 50 DOLLARS WE WILL SEND YOU A TEXT OF AUTHORITY OF OUR COLLABORATORS,3/2019,250,50,NULL,NULL,2019-06-12 23:15:45,2019-06-12 23:15:45,,,,,,,
445990,44599,25,,,Mención: Tú nombre será puesto en el mural de socios soñadores en la sede de la fundación.,3/2019,1000,25,NULL,NULL,2019-06-12 23:13:16,2019-06-12 23:13:16,,,,,,,
445991,44599,50,,on,Bolsa Ecológica confeccionada por una de las mujeres de la comunidad + Mención,3/2019,500,50,NULL,NULL,2019-06-12 23:13:16,2019-06-12 23:13:16,,,,,,,
445992,44599,100,,on,Bolsa Ecológica + Mención + Carta de Agradecimiento de uno de uno de los niños beneficiarios,3/2019,250,100,NULL,NULL,2019-06-12 23:13:16,2019-06-12 23:13:16,,,,,,,
445993,44599,200,,on,Bolsa Ecológica + Pañoleta + Mención + Carta de Agradecimiento de uno de uno de los niños beneficiarios,3/2019,122,200,NULL,NULL,2019-06-12 23:13:16,2019-06-12 23:13:16,,,,,,,
445994,44599,350,,on,Bolsa Ecológica + Pañoleta + Mención + Carta de Agradecimiento de uno de uno de los niños beneficiarios + Video de Agradecimiento Familia beneficiaria,3/2019,72,350,NULL,NULL,2019-06-12 23:13:16,2019-06-12 23:13:16,,,,,,,
446220,44622,7,,,$7 allows girls in Amextra´s communities to have the individualized academic attention they need to excel in school! Classes are provided 6 days per week at Amextra´s Community Centers.,--/--,,7,NULL,NULL,2019-06-12 23:15:45,2019-06-12 23:15:45,,,,,,,
446221,44622,10,,,"$10 provides training on color combinations, product diversification (like sewing on shoes!), and literacy for 40 women artisans in two states of Mexico.",,,10,NULL,NULL,2019-06-12 23:15:45,2019-06-12 23:15:45,,,,,,,
446222,44622,25,,,"$25 provides maintenance of community and family gardens, chicken coops, and MIAF corn plots and also food preparation workshops for women to share health recipes and nutrition tips.",,,25,NULL,NULL,2019-06-12 23:15:45,2019-06-12 23:15:45,,,,,,,
446223,44622,50,,,"A $50 donation supports crop systems that keep the land fertile, ecological bathrooms to prevent water contamination, and hygiene workshops about hand washing and disinfection of foods.",,,50,NULL,NULL,2019-06-12 23:15:45,2019-06-12 23:15:45,,,,,,,
446224,44622,100,,,"Construction of stoves that burn less wood, and have the smoke directed outside. Women are more likely to suffer respiratory and vision problems associated with current traditional stoves.",,,100,NULL,NULL,2019-06-12 23:15:45,2019-06-12 23:15:45,,,,,,,
446225,44622,250,,,"With your donation of $250 we can make improvements in women´s homes in two Mexican states, and continue construction of homes for single moms and elderly women after the September 2017 earthquake.",,,250,NULL,NULL,2019-06-12 23:15:45,2019-06-12 23:15:45,,,,,,,
446530,44653,10,,on,"Si tu donación es entre 10 - 19 dólares te agradeceremos a través de nuestras redes sociales, si así lo deseas//  If your donation is between 10 and 19 dollars, we will thank you through our social networks, if you wish",--/--,200,10,NULL,NULL,2019-06-12 23:15:45,2019-06-12 23:15:45,,,,,,,
446531,44653,20,,on,Si tu aporte es 20 dólares o más te enviaremos un certificado de reconocimiento por el apoyo en contra de la trata de personas // If your contribution is 20 dollars or more we will send you a certificate of recognition for the support against trafficking in persons,,200,20,NULL,NULL,2019-06-12 23:15:45,2019-06-12 23:15:45,,,,,,,
446532,44653,100,,on,"Si tu donación es mayor a 100 dólares, tu nombre aparecerá en las piezas comunicativas que diseñará el equipo // If your donation is greater than 100 dollars, your name will appear in the communicative pieces that the team will design",,10,100,NULL,NULL,2019-06-12 23:15:45,2019-06-12 23:15:45,,,,,,,
447100,44710,500,,,Bolsa artesanal membretada o bordada con slogan del proyecto y material demostrativo de los resultados de su apoyo,10/2019,150,500,NULL,NULL,2019-06-12 23:13:16,2019-06-12 23:13:16,,,,,,,
447190,44719,2,,on,We will keep you informed of the progress of the project through social networks. Additionally we will give you a souvenir of the organization Vidas Paralelas,10/2019,,2,NULL,NULL,2019-06-12 23:13:16,2019-06-12 23:13:16,,,,,,,
448980,44898,50,,on,"Thanks to this support, girls will have a better life alternative, they will be able to study and finish a career, so we will save them from having to be in the streets looking for an unworthy way of life.We can send you an angel benefactor symbol of the foundation if your donation is above $ 50 usd.",5/2019,20,50,NULL,NULL,2019-06-12 23:15:45,2019-06-12 23:15:45,,,,,,,
449440,44944,25,,,"Your $25 donation will help us provide emergency health care (for example, a complicated home birth) in communities through 1 month of nurse transportation. / Su donación de $25 nos ayudará a brindar atención medica de emergencias (por ejemplo, un parto domiciliario complicado) en las comunidades por un 1 mes de transporte del enfermero.",--/--,12,25,NULL,NULL,2019-06-12 23:15:45,2019-06-12 23:15:45,,,,,,,
449441,44944,50,,,"Your donation will help us educate pregnant women, their spouses, and traditional midwives. Your $50 donation will provide 25% of the needed teaching materials. / Su donación nos ayudará de educar a mujeres embarazadas, sus eposos, y comadronas. Su donación de $50 proveerá el 25% de los material didácticos necesarios.",,4,50,NULL,NULL,2019-06-12 23:15:45,2019-06-12 23:15:45,,,,,,,
449442,44944,75,,,Your donation will ensure the nurse has all the medical supplies needed to treat patients. Your donation of $75 will provide 25% of the needed medical supplies for the health post. / Su donación asegurará que el enfermero tiene todo del equipo medico necesario para brindar atención a las pacientes. Su donación de $75 proveerá el 25% del equipo medico necesario para el centro de salud.,--/--,4,75,NULL,NULL,2019-06-12 23:15:45,2019-06-12 23:15:45,,,,,,,
449443,44944,100,,,"The health post serves 6,700 people from 12 indigenous communties, many of them women in a fertile age and pregnant women. Your donation of $100 provides life saving medication to 150 people.  /El centro de salud atiende 6,700 habitantes de 12 comunidades indígenas, el mayor porcentaje son mujeres en la edad fértil y mujeres embarazadas. Su donación de $100 es para proveer medicamentos a 150 personas para salvar vidas.",--/--,45,100,NULL,NULL,2019-06-12 23:15:45,2019-06-12 23:15:45,,,,,,,
449444,44944,100,,,"With your donation, the health post will have a formally trained indigneous nurse to provide excellent care the population. This nurse speaks two indigenous languages and Spanish and has specialized in maternal/ newborn care. / Con su donación, el centro de salud tendrá un enfermero indigena calificado para una excelente atención medica a la población. Este enfermero habla dos idiomas maternas y español, especializado en la atención materna neonatal.",--/--,52,100,NULL,NULL,2019-06-12 23:15:45,2019-06-12 23:15:45,,,,,,,
449445,44944,350,,,"Your donation will partner with us in hosting an educational event for pregnant women, their spouse, and midwives. With your $350 donation you will contribute 50% of the needed funds to make this event a reality. /",,2,350,NULL,NULL,2019-06-12 23:15:45,2019-06-12 23:15:45,,,,,,,
449446,44944,350,,,"Your donation will partner with us in hosting an educational event for pregnant women, their spouses, and midwives. With your $350 donation you will contribute 50% of the needed funds to make this event a reality. / Su donación nos ayudará llevar acabo un evento de educación a mujeres embarazadas con sus esposos y comadronas. Su donación de $350 contribuyera con el %50 del fondo que se necesita  para hacer realidad este evento.",,2,350,NULL,NULL,2019-06-12 23:15:45,2019-06-12 23:15:45,,,,,,,
449830,44983,1,,on,Would You Like to Participate in the Forum?¿Le Gustaría Participar en el Foro?:Speaker / PonentePublic / PúblicoContact US: fimne2019@Gmail.comcidhcne@mail.com /linkafroworld@Gmail.com/+34 602-147-571 / +1 856-600-9897 / +57 310-420-0100,2/2019,5,1,NULL,NULL,2019-06-12 23:13:16,2019-06-12 23:13:16,,,,,,,
450060,45006,67,,on,Si donas $67 USD o más recibirás un agradecimiento personalizado en video de una de las jóvenes beneficiarias con un plan anticonceptivo.,5/2019,15,67,NULL,NULL,2019-06-12 23:15:45,2019-06-12 23:15:45,,,,,,,
450061,45006,30,,,Si nos apoyas con $30 USD y hasta $66 USD recibirás una foto y agradecimiento personalizado de una joven beneficiaria participando en una de las actividades para la promoción de la salud y derechos reproductivos que realizamos en Acompaña un sueño,4/2019,200,30,NULL,NULL,2019-06-12 23:15:45,2019-06-12 23:15:45,,,,,,,
450090,45009,100,,,En esta mención recibirás un foto proceso con el testimonio de  agradecimiento de una o mas embajadores Punto D,6/2019,5,100,NULL,NULL,2019-06-12 23:15:45,2019-06-12 23:15:45,,,,,,,
450190,45019,20,,,Lista pública de donantes.,4/2019,,20,NULL,NULL,2019-06-12 23:13:23,2019-06-12 23:13:23,,,,,,,
450191,45019,50,,,Lista publica de donantes ,4/2019,,50,NULL,NULL,2019-06-12 23:13:23,2019-06-12 23:13:23,,,,,,,
450192,45019,100,,,"Lista publica de donantes, Post en Twitter y un agradecimiento personal",4/2019,,100,NULL,NULL,2019-06-12 23:13:23,2019-06-12 23:13:23,,,,,,,
450430,45043,1000,,on,A clay rabbit from the mountains of Oaxaca will find its way to your house!,12/2019,,1000,NULL,NULL,2019-06-12 23:15:45,2019-06-12 23:15:45,,,,,,,
450431,45043,3000,,on,A Zapotec armadillo will quietly move out of Oaxacan woods to get to your door!,12/2019,,3000,NULL,NULL,2019-06-12 23:15:45,2019-06-12 23:15:45,,,,,,,
450432,45043,5000,,on,The elegant Deer will be your companion and bring harmony into your path!,12/2019,,5000,NULL,NULL,2019-06-12 23:15:45,2019-06-12 23:15:45,,,,,,,
450433,45043,10000,,on,"The Eagle, the symbol of introspective vision will strengthen the intuition of your conscience!",12/2019,,10000,NULL,NULL,2019-06-12 23:15:45,2019-06-12 23:15:45,,,,,,,
450434,45043,25000,,,"Elegance, wisdom and beauty all in one single unity of mind, body and soul.",12/2019,,25000,NULL,NULL,2019-06-12 23:15:45,2019-06-12 23:15:45,,,,,,,
451450,45145,100,,on,Tu donación ha puesto a las mujeres mayores beneficiarias de nuestro proyecto a 1 paso de abandonar la calle para abrazar un futuro mejor y por eso queremos regalarte una polera (remera)  serigrafiada con un mensaje geroactivista: ¡Que la edad no te limite!,6/2019,60,100,NULL,NULL,2019-06-12 23:15:45,2019-06-12 23:15:45,,,,,,,
451451,45145,50,,on,"Tu donación ha puesto a las mujeres mayores beneficiarias de nuestro proyecto a 2 pasos de abandonar la calle para abrazar un futuro mejor y por eso queremos regalarte una bolsa de tela serigrafiada artesanalmente, para que hagas tus compras cotidianas, luciendo un mensaje geroactivista: ¡Que la edad no te limite!",6/2019,60,50,NULL,NULL,2019-06-12 23:15:45,2019-06-12 23:15:45,,,,,,,
451452,45145,25,,,"Tu donación ha puesto a las mujeres mayores beneficiarias de nuestro proyecto a 3 pasos de abandonar la calle para abrazar un futuro mejor y por eso queremos regalarte una mención en la Página de Facebook de la Revista Digital liderada por personas mayores, Pensar Sin Edad y el Twitter de Fundación Gente de La Calle ¡Tenemos más de 4.000 y 2.000 seguidores respectivamente!",4/2019,,25,NULL,NULL,2019-06-12 23:15:45,2019-06-12 23:15:45,,,,,,,
451530,45153,100,,on,"As Cojolya is a weavers' association, we want to thank you for your generous contribution through gifting you handmade, wearable textile art so that you can carry Santiago Atitlán with you wherever you go! You can offer more economically just work to our weavers through shopping at: shop.cojolya.org",,20,100,NULL,NULL,2019-06-12 23:15:45,2019-06-12 23:15:45,,,,,,,
451531,45153,200,,on,"As Cojolya is a weavers' association, we want to thank you for your generous contribution through gifting you handmade, wearable textile art so that you can carry Santiago Atitlán with you wherever you go! You can offer more economically just work to our weavers through shopping at: shop.cojolya.orgSiendo una Asociación de tejedoras, queremos agradecerle por su contribución generosa por regalarte arte textil hecho a mano para que pueda llevar un pedacito de Santiago Atitlán con usted a cualquier lado.",--/--,20,200,NULL,NULL,2019-06-12 23:15:45,2019-06-12 23:15:45,,,,,,,
451960,45196,50,,on,¡Gracias por ser parte de Ch'ieltik! Te enviaremos un mensaje electrónico de agradecimiento. Thank you for being part of Ch’ieltik! You will receive a thank you email.,4/2019,20,50,NULL,NULL,2019-06-12 23:15:45,2019-06-12 23:15:45,,,,,,,
451961,45196,100,,,¡Gracias por tu aportación! Te enviaremos un mensaje electrónico de agradecimiento y 1 vídeo agradeciendo tu donativo.Thank you for your contribution! We will send you a thank you email and a video in appreciation for your donation.,4/2019,20,100,NULL,NULL,2019-06-12 23:15:45,2019-06-12 23:15:45,,,,,,,
451962,45196,150,,,¡Tienes un corazón muy generoso! Te enviaremos un mensaje electrónico de agradecimiento y 1 vídeo personalizado agradeciendo por tu donativo.You have a generous heart! We will send you a thank you email and a personalized video in appreciation for your donation.,4/2019,20,150,NULL,NULL,2019-06-12 23:15:45,2019-06-12 23:15:45,,,,,,,
451963,45196,200,,on,¡Muchísimas gracias por tu aportación generosa! Te enviaremos un mensaje electrónico de agradecimiento y 1 vídeo personalizado por parte de nosotros agradeciendo tu donativo. Ademas de un nombramiento especial en nuestras redes por tu apoyo.,4/2019,200,200,NULL,NULL,2019-06-12 23:15:45,2019-06-12 23:15:45,,,,,,,
451964,45196,200,,,"¡Muchísimas gracias por tu aportación generosa! Te enviaremos un mensaje electrónico de agradecimiento y 1 vídeo personalizado agradeciendo tu donativo. Además de un nombramiento especial en nuestras redes por tu apoyo.Thank you so much for your support! We will send you a thank you email and a video in appreciation for your donation. Also, you will have a special mention on our social media accounts in appreciation for your support.",4/2019,20,200,NULL,NULL,2019-06-12 23:15:45,2019-06-12 23:15:45,,,,,,,
452180,45218,500,,,"Si tu donación es igual o menor a $500 pesos, se te enviará un agradecimiento a tu correo electrónico. Un agradecimiento en redes sociales si así lo deseas.",4/2019,,500,NULL,NULL,2019-06-12 23:15:45,2019-06-12 23:15:45,,,,,,,
452181,45218,1000,,,"Si tu donación es mayor a $500 o igual a $1,000 pesos, se te enviará un agradecimiento a tu correo electrónico por una de las niñas del proyecto \Niñas al Poder\"". Un agradecimiento en redes sociales si así lo deseas""",5/2019,,1000,NULL,NULL,2019-06-12 23:15:45,2019-06-12 23:15:45,,,,,,,
452182,45218,1500,,,"Si tu donación es mayor a $1,000 pesos, recibirás una maceta pintada por una de las niñas del proyecto \Niñas al Poder\"". Un agradecimiento en redes sociales si así lo deseas.""",6/2019,,1500,NULL,NULL,2019-06-12 23:15:45,2019-06-12 23:15:45,,,,,,,
453950,45395,25,,,You will receive a ‘thank you email’ from someone in the team.,4/2019,100000,25,NULL,NULL,2019-06-12 23:15:45,2019-06-12 23:15:45,,,,,,,
453951,45395,50,,on,You will receive a personal ‘thank you letter’ and postcard from the team,4/2019,1000000,50,NULL,NULL,2019-06-12 23:15:45,2019-06-12 23:15:45,,,,,,,
453952,45395,100,,,You will receive a personal ‘thank you video’ from the team,4/2019,1000000,100,NULL,NULL,2019-06-12 23:15:45,2019-06-12 23:15:45,,,,,,,
453953,45395,200,,,"You will receive a personal call from the Executive Director, to thank you and answer any questions that you might have about Mujeres Aliadas",4/2019,10000000,200,NULL,NULL,2019-06-12 23:15:45,2019-06-12 23:15:45,,,,,,,
